ID,Title,Date,URL,Image URL,Language,Short Text,Full Text,Comments Count
5027027,В Туркестанской области сельчане устроили массовую драку из-за воды,"11 июня 2020,11:03",https://www.zakon.kz/5027027-12-chelovek-postradali-v-gruppovoy.html,https://static.zakon.kz/uploads/posts/2020-06/2020061111012391393_draka-1.jpg,ru,В потасовке пострадали 12 человек. ,"
В пресс-службе Департамента полиции Туркестанской области прокомментировали распространяемый в социальных сетях видеоролик, где несколько человек, вооружившись палками, устроили драку, сообщает zakon.kz. Как сообщили в ведомстве, 29 мая 2020 года в Жетысайский РОП поступило сообщение о том, что на пахотной земле возле одного из аулов между гражданами происходит драка. Полицейские, оперативно выехавшие на место происшествия, выяснили, что потасовка между людьми произошла из-за воды для орошения. Данный факт зарегистрировали по статье 293 УК РК ""хулиганство"". После драки вышеуказанных лиц за помощью к врачам обратились 12 человек. В данное время для определения тяжести полученных жителями телесных повреждений назначена судебно-медицинская экспертиза, – сообщили в пресс-службе ДП Туркестанской области.  Согласно данным Жетысайской районной больницы, 5 пострадавших находятся на лечении, остальным оказали первую медицинскую помощь и отправили домой. В ходе расследования стражи порядка задержали 2 граждан, причастных к драке и водворили в ИВС. В настоящее время по данному факту проводится досудебное расследование с целью установления всех участников и виновников произошедшего. Выясняются все обстоятельства произошедшего, – дополнили в пресс-службе областного ДП. 
Больше новостей в Telegram-канале «zakon.kz». Подписывайся!

",2
5027033,Зафиксирован отток розничных вкладов из казахстанских банков,"11 июня 2020,11:03",https://www.zakon.kz/5027033-zafiksirovan-ottok-roznichnyh-vkladov.html,https://static.zakon.kz/static_zakon/img/no_image.jpg,ru,,"
Зафиксирован отток розничных вкладов из казахстанских банков
 
К маю объём розничных вкладов в казахстанских банках
составил 9,87 трлн тг — на 0,3% меньше, чем месяцем ранее. Из десятки
крупнейших банков — держателей вкладов населения в плюсе всего три
фининститута.
Абсолютный лидер по приросту — Bank RBK: сразу плюс
8,2% (или 15,7 млрд тг) к марту, до 208 млрд тг. Примечательно, что это не
разовое месячное лидерство, а тренд: банк лидирует среди ТОП-10 и в годовой
динамике (сразу плюс 36%, или 55 млрд тг, при среднем росте по сектору на 15%,
а по ТОП-10 БВУ — на 15,1%).
В тройку фининститутов, показавших месячный прирост
депозитов населения, также вошли Kaspi Bank (плюс 4,8% за апрель, и 27,7% — за
год), и государственный Жилстройсберанк (плюс 1,1% за месяц, и 28,6% — за год).

Общий объём банковских вкладов к маю составил 19,06
трлн тг — на 0,6% меньше, чем месяцем ранее. Корпоративные депозиты просели
даже больше, чем розничные — на 0,8% за месяц; соответственно, доля розничных
вкладов от совокупного портфеля по итогам апреля составила 51,8%, против 51,7%
в марте текущего года.
Два из трёх банков, нарастивших корзину розничных
депозитов, увеличили и объёмы вкладов бизнеса. Так, Bank RBK прибавил 2,1% за
месяц (и 8,6% — за год), увеличив портфель депозитов юридических лиц до 126,4
млрд тг. Kaspi Bank прибавил 0,9% за месяц, до 164,1 млрд тг.

 
",0
5027026,Падающая статуя ранила протестующего в США,"11 июня 2020,11:01",https://www.zakon.kz/5027026-padayushchaya-statuya-ranila.html,https://static.zakon.kz/uploads/posts/2020-06/2020061111010061070_eamuwmnxqaapaue.jpg,ru,Его доставили в больницу.,"
Протестующие в Портсмуте, штат Вирджиния, снесли памятник Конфедерации, часть памятника рухнула на одного из них и ранила. Об этом пишет Fox News, передает zakon.kz. Пострадавшего доставили в больницу с травмами головы.  #BREAKING Man seriously hurt after he is hit by the falling confederate soldier statue that was pulled down by protesters. What had a party atmosphere 15 minutes ago now is filled with crime tape. @WAVY_News pic.twitter.com/V8fnPy7Vky — Brett Hall (@BrettHNews) June 11, 2020  Protesters pray as they take a knee. Organizer Louie Gibbs says that everyone needs to clear out after this. pic.twitter.com/Qlld4lyFi9 — Matt Jones (@jones_mattryan) June 11, 2020 Используя инструменты, демонстранты демонтировали и другие статуи. Позже вмешалась полиция и разогнала протестующих. К концу акции, демонстранты собрали мусор и очистили территорию вокруг памятника. Памятники конфедератов подвергаются сносу, поскольку протестующие считают их символами расизма и превосходства белых. Ранее сообщалось о том, что стриминговая платформа HBO Max сняла с эфира кинофильм ""Унесенные ветром"" из-за спорных расовых моментов.
Больше новостей в Telegram-канале «zakon.kz». Подписывайся!

",7
5027024,"""Ақшамды үнемі тартып алады"". Алматылық қыз өзін бір жігіттің қанап жүргенін айтты","11 июня 2020,10:55",https://kaz.zakon.kz/5027024-a-shamdy-nem-tartyp-alady-almatyly-yz-z.html,https://static.zakon.kz/uploads/posts/2020-06/2020061110530834487_2020061110204892239_nasilie-piksa025047.jpg,kk,"Қыз Инстаграмда жазба жариялап, таяқ жеген кезіндегі суретін орналастырған.","
Алматы қалалық полициясы жігіті ұрып-соғып, қанайтын қыздың арызы бойынша тергеу жүргізуде, деп хабарлайды zakon.kz. Қыз Инстаграмда жазба жариялап, суретін орналастырған. ""Мен енді үнсіз қала алмаймын!!! Бір жылдан бір жігіт мені ұрып-соғып, ақшам мен телефонымды тартып алумен келеді, ""бұл туралы өзгелерге айтсаң өлтіремін"" деп қорқытады"", - деп жазды Aidinovnab. Одан кейін ол күдікті қылмыскердің аты-жөнін атап, көптен көмек сұраған. Ал жазба астына пікір қалдырушылардың бір парасы ""қыз өтірік айтады, ал суреттегі көзінің айналасындағы көгеру косметикалық отаның ізі секілді"" деп жазған. Расында ол солай ма, әлде бұл күштеу іздері ме, мұны полиция анықтайтынын болады. Полицияға жәбірленуші А.А. 2020 жылдың 10 мамырында арызданды. Қазіргі уақытта Алмалы аудандық полиция бөлімінде сотқа дейінгі тергеу амалдары жүргізілуде. Сот ісін жүргізу аясында істің мән-жайын анықтауға және қылмыскерді жауапқа тарту үшін кешенді шаралар жүзеге асырылады. Сонымен қатар, тиісті тексерулер жүргізілетін болады, - деді Алматы қалалық ПД баспасөз қызметі.             Посмотреть эту публикацию в Instagram  Я уже не могу молчать!!! Уже год меня избивает парень и отбирает у меня ДЕНЬГИ и ТЕЛЕФОН, УГРОЖАЕТ ЧТО УБЬЁТ МЕНЯ. Я так боюсь за свою жизнь, ЛЮДИ ЕСЛИ В ЛЮБОЙ МОМЕНТ Я ИСЧЕЗНУ ИЛИ УМРУ В ЭТОМ ВИНОВАТ ЕРЖАН АБЫЛХАС БАУЫРЖАНУЛЫ. ПОЖАЛУЙСТА ПОМОГИТЕ ЭТО ОСТАНОВИТЬ !! Я боюсь за свою жизнь , УМОЛЯЮ РАСПРОСТРАНИТЕ ЭТО. Уже написала заявление! Публикация от  Обычный человек. (@aidinovnab) 10 Июн 2020 в 1:58 PDT  
Telegram арнасындағы маңызды жаңалықтар «zakon.kz». Жазылу!
",0
5027028,Розничные цены на овощи и фрукты за май 2020 года,"11 июня 2020,10:55",https://www.zakon.kz/5027028-roznichnye-tseny-na-ovoshchi-i-frukty.html,https://static.zakon.kz/static_zakon/img/no_image.jpg,ru,,"
Розничные цены на овощи и фрукты за май 2020 года
 
По итогам мая рост потребительских цен на фрукты и
овощи за месяц составил 1,5%, за год — 10,1%. Значительно подорожал картофель:
за месяц — на 7,9%, за год — сразу на 45,8%.
Фрукты выросли в цене на 6,1% за месяц, и на 26,4% —
за год.

Среди регионов РК самый большой рост цен на фрукты и
овощи за месяц наблюдался в Шымкенте: на 4,6%; следом идут Мангистауская (+4%)
и Атырауская (+3,7%) области. Сокращение цен отмечено в четырёх регионах:
Карагандинской области (−3,4%), Нур-Султане (−0,6%), Павлодарской
(−0,2%) и Западно-Казахстанской (−0,1%) областях.
За год наибольший рост цен также зафиксирован в
Шымкенте (+23,9%); следом идут Актюбинская (+16,1%) и Мангистауская (+15,1%)
области.

По городам Казахстана из овощей и фруктов наибольший
рост цен за май наблюдался у репчатого лука (на 13,3%, до 117,3 тг за кг) и
моркови (на 11,8%, до 128,8 тг за кг), также значительно подорожали яблоки — на
8,9%, до 516,5 тг за кг.
Больше всего подешевели за месяц белокочанная капуста
(на 34,6%, до 80,8 тг за кг), свежие помидоры (на 14,6%, до 607,3 тг за кг) и
свежие огурцы (на 12,9%, до 467,5 тг за кг). Кроме того, после спекулятивного
роста во время вспышки коронавируса уменьшились в цене лимоны — на 0,6%, до
1129,9 тг за кг.

 
",0
5027025,В мае 2020 года цены в отдельных сегментах экономики изменились,"11 июня 2020,10:53",https://www.zakon.kz/5027025-v-mae-2020-goda-tseny-v-otdelnyh.html,https://static.zakon.kz/static_zakon/img/no_image.jpg,ru,,"
В мае
2020 года цены в отдельных сегментах экономики изменились
 
В мае
2020г. инфляция составила 0,5%. Цены производителей на продукцию сельского
хозяйства выросли на 1,5%, в строительстве и оптовой торговле - по 0,1%, а в
промышленности - снизились на 7,9%. Тарифы на перевозку грузов всеми видами
транспорта снизились на 0,3%, а на услуги почтовые и курьерские для юридических
лиц и связи - остались без изменения.
Изменение цен и тарифов по секторам экономики
в процентах, прирост +, снижение -




 


Май 2020г.
  к


Январь-май
  2020г. к
январю-маю
  2019г.




апрелю
  2020г.


маю
  2019г.


декабрю
  2019г.


декабрю
  2015г.




Потребительские
  цены


0,5


6,7


3,7


33,7


6,3




Цены
  предприятий-производителей на промышленную продукцию


-7,9


-22,1


-19,5


24,6


-6,3




Цены
  приобретения продукции производственно-технического назначения промышленными
  предприятиями


-0,5


6,3


2,9


50,4


6,9




Цены в
  строительстве


0,1


0,9


-0,5


15,4


1,5




Цены
  производителей на продукцию сельского хозяйства


1,5


14,0


4,5


44,0


13,5




Тарифы на
  перевозку грузов всеми видами транспорта


-0,3


3,7


3,0


55,4


2,5




Тарифы на услуги
  почтовые и курьерские для юридических лиц


0,0


1,9


1,3


22,5


1,9




Тарифы на услуги
  связи для юридических лиц


0,0


1,2


0,0


18,1


1,2




Цены оптовых
  продаж товаров, продукции


0,1


2,4


1,0


31,7


3,0




 
",0
5027023,В каком случае разрешат вывозить органы из Казахстана,"11 июня 2020,10:50",https://www.zakon.kz/5027023-v-kakom-sluchae-razreshat-vyvozit.html,https://static.zakon.kz/uploads/posts/2020-06/2020061110503419400_birtanvo.jpg,ru,"Данная норма прописана в проекте Кодекса ""О здоровье народа и системе здравоохранения"".","
Министр здравоохранения Казахстана Елжан Биртанов пояснил, в каком случае будет разрешено вывозить органы из страны за рубеж. Данная норма прописана в проекте Кодекса ""О здоровье народа и системе здравоохранения"", передает корреспондент zakon.kz. Согласно проекту Кодекса, вывоз органов и тканей за рубеж, изъятых у умерших граждан Республики Казахстан, будет осуществляться исключительно при необходимости оказания медицинской помощи гражданину РК, - сообщил Елжан Биртанов на пленарном заседании Сената. Он отметил, что норма презумпции согласия на изъятие органов у умершего человека действует в Казахстане еще с 2009 года. Регистрация согласия или отзыва согласия на пожертвование является госуслугой, оказываемой медорганизациями. В проекте Кодекса предусмотрено, что в случае отсутствия прижизненного волеизъявления человека, право заявить о несогласии или согласии на изъятие его органов имеют супруг или супруга, а при отсутствии - один из близких родственников, - пояснил глава Минздрава. Тамила Языкова, Нур-Султан
Больше новостей в Telegram-канале «zakon.kz». Подписывайся!

",0
5027021,"""Өлді деп ойлаған"". Шымкенттік әйелді бір топ ер адам кісі танымастай етіп сабаған","11 июня 2020,10:37",https://kaz.zakon.kz/5027021-ld-dep-oyla-an-shymkentt-k-yeld-b-r-top.html,https://static.zakon.kz/uploads/posts/2020-06/2020061110195626423_2020061109161080219_2019122013070162404_.jpg,kk,"Жәбірленушінің күйеуі егер зайыбы көз жұмғанда оны тек қалынан және киімдерінен ғана тану мүмкін болатындығын айтыпты, өйткені оның денесінің, басы-көзінің сау-тамтығы қалмаған.","
Шымкентте жаға ұстатарлық қылмыс орын алды, көшеде келе жатқан әйелді бір топ еркек кісі танымастай етіп аяусыз соққыға жығып, зорлаған, деп хабарлайды zakon.kz. Бұл туралы facebook-те # Не молчи қозғалысының жетекшісі Дина Смаилова жазды. 26 мамырда Шымкентте екі баланың анасы адам танымастай күйге түсіп, әл үстінде жатыр. Кешке оны үйінің маңында бір топ адам жабылып кеткен. Тергеу мүддесі тұрғысында олар туралы, әзірге ештеңе айта алмаймыз. Болжам бойынша, әйел зорланған және оны өлтірмек болған. Оны аяусыз соққыға жығып, зорланғандар артынан оның басына полиэтилен пакет кигізіп, тұншықтырған, оның мойнында қол іздері анық көрінеді. Әйелдің тістері сынған, екі жағы үш жерінен, қабырғалары да сынған, миы қатты шайқалған. Қылмыскерлер оны есінен танып қалғанша азаптаған, тіпті шамасы оны өлтірдік деп те ойласа керек, өйткені оның үстіне ағаш бұтақтарын әкеліп тастап, кетіп қалған. Әйел Құдіреттің тылсым күшімен аман қалып, таңертең есін жинап, таңғы жетіде сүйретіліп үйіне әрең жеткен, - деп жазды Смаилова. Оның сөзіне қарағанда, жәбірленушінің күйеуі егер зайыбы көз жұмғанда оны тек қалынан және киімдерінен ғана тану мүмкін болатындығын айтыпты, өйткені оның денесінің, басы-көзінің сау-тамтығы қалмаған. Жәбірленушінің өзі қатты қорқып қалғаны сонша алғашқы күндері ештеңе айтпай, ол қылмыс фактілерін жоққа шығарумен болыпты. Қазір бұл іс Шымкент қалалық полиция бөлімінің бастығы Ерәлі Жұмаханбетовтің, Адам құқықтары жөніндегі уәкіл Эльвира Азимованың жеке бақылауында. Ал қазір ол Денсаулық сақтау министрдінің орынбасары Лязат Мейіршақызы Ақтаеваның қарамағында, өйткені оған ота жасалуы тиіс. Отбасы істері комитетінің қолдауымен психологтардың көмегі де ұйымдастырылды, - деді Смаилова.
Telegram арнасындағы маңызды жаңалықтар «zakon.kz». Жазылу!
",0
5027022,Назначен руководитель Управления государственных закупок акимата Жамбылской области,"11 июня 2020,10:37",https://www.zakon.kz/5027022-naznachen-rukovoditel-upravleniya.html,https://static.zakon.kz/static_zakon/img/no_image.jpg,ru,,"
Назначен руководитель Управления государственных закупок акимата
Жамбылской области
 
Жунисбеков Бакытжан
Муратович родился в 1981 году в Жуалынском районе Жамбылской области, по
национальности казах, образование высшее.
В 2003 году окончил
Таразский государственный университет им. М.Х.Дулати по специальности «Инженер-механик»,
2005 году окончил Международный Казахский-Турецкий университет по специальности
«Юрист», 2007 году окончил Таразский государственный университет им. М.Х.Дулати
по специальности «Архитектор».
Трудовую деятельность
начал в 2002 году внештатным специалистом прокуратуры Жамбылской области.
2004-2005 годы -
инженер-оператор в ГКП на ПХВ дирекции по строительству и восстанавлению
объектов жилья и соцкультбыта и пострадавших от землетрясения, инженер-механик
отдела архитектурного плана «главного предприятия» государственного коммунального
учреждения «Управление строительства, архитектуры и регионального строительства
Жамбылской области», 2005-2006 годы - ведущий специалист в управлении комитета
строительства и жилищно-коммунального хозяйства по Жамбылской области
Министерства индустрии и торговли РК, 2006-2010 годы - ведущий специалист,
главный специалист управления архитектуры и строительства акимата Жамбылской
области, 2010-2012 годы - главный специалист управления строительства,
пассажирского транспорта и автомобильных дорог акимата Жамбылской области,
2012-2017 годы - руководитель отдела государственных закупок управления
образования акимата Жамбылской области, 2017-2018 годы - заместитель
руководителя управления строительства, пассажирского транспорта и автомобильных
дорог акимата Жамбылской области;
С ноября 2018 года
работал заместителем руководителя управления строительства акимата Жамбылской
области
",0
5027019,"Биртанов: Родители, отказываясь от вакцинации, ограничивают права ребенка","11 июня 2020,10:36",https://www.zakon.kz/5027019-birtanov-roditeli-otkazyvayas-ot.html,https://static.zakon.kz/uploads/posts/2020-06/2020061110355531269_5ed64c2418f35428641421.jpg,ru,Профилактические прививки разделены на обязательные и добровольные.,"
На пленарном заседании Сената Парламента РК министр здравоохранения РК Елжан Биртанов при обсуждении в первом чтении проекта Кодекса РК ""О здоровье народа и системе здравоохранения"" рассказал о том, какие прививки будут обязательными, а какие добровольными, передает корреспондент zakon.kz. Следует отметить, что родители, отказываясь от вакцинации своего ребенка ограничивают права ребенка на здоровье, - сказал Биртанов. Он добавил, что рост не привитых лиц приведет к формированию неиммунной прослойки населения, снижению коллективной защиты и развитию вспышек (эпидемии) среди населения с охватом не привитых лиц и в первую очередь детей с медицинскими отводами. В 2019 году среди заболевших корью зарегистрирован 21 летальный случай, из них 19 детей. За период вспышки кори в РК - с 1 ноября 2018 года по 31 декабря 2019 года - зарегистрировано 13887 случаев кори, среди детей - 9887. Заболеваемость преимущественно регистрируется среди не привитых детей, которые составляют 83,4% или 8 244 случая. Регистрация случаев вакциноуправляемых инфекций среди населения угрожает жизни детей, относящихся к уязвимым группам населения, - подчеркнул глава ведомства. Вместе с тем, по его словам, по итогам обсуждения данной нормы с общественностью профилактические прививки разделены на обязательные и добровольные. К обязательным профилактическим прививкам отнесены плановые профилактические прививки и профилактические прививки по эпидемиологическим показаниям. Также, предусмотрено, что допуск в детские дошкольные учреждения детей, не получивших плановые профилактические прививки, осуществляется только при достижении порогового уровня коллективного иммунитета в детском дошкольном учреждении, - заключил министр. Оксана Скибан, Нур-Султан
Больше новостей в Telegram-канале «zakon.kz». Подписывайся!

",61
5027018,"Продолжается борьба с огнем на полигоне под Алматы, подключен вертолет","11 июня 2020,10:34",https://www.zakon.kz/5027018-prodolzhaetsya-borba-s-ognem-na.html,https://static.zakon.kz/uploads/posts/2020-06/2020061110340264132_b04b9b83-7c81-465d-9d42-524189eba0db.jpg,ru,Пожар тушили всю ночь.,"
В Илийском районе Алматинской области продолжают тушить пожар на мусорном полигоне, передает zakon.kz. К тушению пожара на мусорном полигоне твердых-бытовых отходов в Алматинской области подключили вертолет МИ-8 с водосливным устройством, объемом 3 тонны. Пожар тушили всю ночь, в настоящее время на месте работают от ДЧС Алматинской области 40 человек личного состава и 8 единиц техники, от акимата Илийского района 26 человек, а также 10 водовозов, 3 бульдозера, 3 погрузчика, 5 самосвалов, площадь пожара составляет 3 Га, общая площадь мусорной свалки составляет 38 Га, - сообщили в пресс-службе ДЧС Алматинской области.",5
